,Datum,time,measurement,commentary,pressure_sample[bar],current[mA],voltage[mV],voltage_needle[mV],voltage_th[mV],voltage_needle_th[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],pressure[bar],p_Kraftsensor / ?,Weg Bürster,Kraftsensor Poly,Probendicke Poly,Kraftsensor,Probendicke,U_ges 1,U_Nadel 1,U_ges 2,U_Nadel 2,Diff_U_ges/2,Diff_U_Nadel/2,Relais,pressure_rounded[bar],contact_resistance[mOhm*cm2],contact_resistance_error[mOhm*cm2],contact_resistance_mean[mOhm*cm2],resistance[mOhm*cm2],resistance_mean[mOhm*cm2],resistance_error[mOhm*cm2],bulk_resistance[mOhm*cm2],bulk_resistance_mean[mOhm*cm2],bulk_resistance_error[mOhm*cm2],bulk_resistance_sub[mOhm*cm2],volume_resistance[mOhm*cm2],volume_resistance_mean[mOhm*cm2],volume_resistance_error[mOhm*cm2],degradation_corr[mOhm*cm2],cycle
2366,24.06.2020,17:42:51,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.02,1495.0,3.64,3.63,3.59,3.58,10.09,10.07,4.15,2.12,-3538.24,2723.31,0.0,0.0,-37.34,11337.88,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,4.99,0.01,4.99,9.97,9.98,0.02,0.0,0.0,0.0,0.0,9.97,9.98,0.02,0.0,40.0
2367,24.06.2020,17:42:54,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.02,1995.0,4.82,4.82,4.78,4.78,10.03,10.03,4.15,2.12,-3543.31,2723.38,0.0,0.0,-37.4,11336.26,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,4.97,0.01,4.99,9.94,9.98,0.02,0.0,0.0,0.0,0.0,9.94,9.98,0.02,0.0,40.0
2368,24.06.2020,17:42:58,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.0,499.2,1.14,1.15,1.1,1.11,9.49,9.58,4.15,2.54,-3126.28,2761.4,0.0,0.0,-32.74,10523.16,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.56,0.0,4.57,9.13,9.14,0.01,0.0,0.0,0.0,0.0,9.13,9.14,0.01,0.0,40.0
2369,24.06.2020,17:43:02,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.02,995.0,2.24,2.24,2.2,2.19,9.35,9.33,4.15,2.54,-3118.52,2770.57,0.0,0.0,-32.65,10327.1,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.58,0.0,4.57,9.16,9.14,0.01,0.0,0.0,0.0,0.0,9.16,9.14,0.01,0.0,40.0
2370,24.06.2020,17:43:05,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.0,1495.0,3.33,3.34,3.29,3.29,9.25,9.27,4.15,2.54,-3124.4,2770.48,0.0,0.0,-32.72,10328.86,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.57,0.0,4.57,9.13,9.14,0.01,0.0,0.0,0.0,0.0,9.13,9.14,0.01,0.0,40.0
2371,24.06.2020,17:43:09,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.0,1995.0,4.43,4.43,4.39,4.38,9.22,9.22,4.15,2.54,-3126.46,2770.52,0.0,0.0,-32.74,10328.09,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.56,0.0,4.57,9.12,9.14,0.01,0.0,0.0,0.0,0.0,9.12,9.14,0.01,0.0,40.0
2372,24.06.2020,17:43:12,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,499.2,1.03,1.04,0.99,0.99,8.59,8.64,4.15,3.17,-2499.26,2842.28,0.0,0.0,-25.88,8793.25,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.11,0.01,4.11,8.22,8.22,0.01,0.0,0.0,0.0,0.0,8.22,8.22,0.01,0.0,40.0
2373,24.06.2020,17:43:16,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,995.0,2.02,2.01,1.98,1.97,8.44,8.4,4.15,3.17,-2495.57,2851.86,0.0,0.0,-25.84,8588.46,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.13,0.01,4.11,8.25,8.22,0.01,0.0,0.0,0.0,0.0,8.25,8.22,0.01,0.0,40.0
2374,24.06.2020,17:43:20,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1495.0,3.01,3.0,2.96,2.95,8.35,8.32,4.15,3.17,-2496.25,2851.79,0.0,0.0,-25.85,8589.83,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.11,0.01,4.11,8.22,8.22,0.01,0.0,0.0,0.0,0.0,8.22,8.22,0.01,0.0,40.0
2375,24.06.2020,17:43:23,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1995.0,3.98,3.99,3.94,3.94,8.29,8.3,4.15,3.17,-2499.13,2851.74,0.0,0.0,-25.88,8590.96,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.1,0.01,4.11,8.2,8.22,0.01,0.0,0.0,0.0,0.0,8.2,8.22,0.01,0.0,40.0
2376,24.06.2020,17:43:26,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),18.0,499.2,0.95,0.95,0.91,0.91,7.91,7.94,4.15,3.81,-1871.86,2921.56,0.0,0.0,-19.19,7097.65,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.77,0.01,3.76,7.54,7.52,0.01,0.0,0.0,0.0,0.0,7.54,7.52,0.01,0.0,40.0
2377,24.06.2020,17:43:31,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),17.99,995.0,1.85,1.85,1.81,1.8,7.73,7.72,4.15,3.8,-1867.42,2931.26,0.0,0.0,-19.14,6890.01,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.77,0.01,3.76,7.54,7.52,0.01,0.0,0.0,0.0,0.0,7.54,7.52,0.01,0.0,40.0
2378,24.06.2020,17:43:34,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),18.0,1495.0,2.75,2.75,2.71,2.7,7.63,7.62,4.15,3.8,-1871.43,2931.22,0.0,0.0,-19.19,6890.89,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.76,0.01,3.76,7.51,7.52,0.01,0.0,0.0,0.0,0.0,7.51,7.52,0.01,0.0,40.0
2379,24.06.2020,17:43:37,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),17.99,1995.0,3.65,3.65,3.61,3.6,7.59,7.59,4.15,3.8,-1871.43,2931.25,0.0,0.0,-19.19,6890.32,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.75,0.01,3.76,7.5,7.52,0.01,0.0,0.0,0.0,0.0,7.5,7.52,0.01,0.0,40.0
2380,24.06.2020,17:43:40,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.0,499.2,0.9,0.92,0.86,0.87,7.5,7.64,4.15,4.23,-1457.4,2974.04,0.0,0.0,-14.85,5975.02,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.57,0.0,3.56,7.13,7.13,0.01,0.0,0.0,0.0,0.0,7.13,7.13,0.01,0.0,40.0
2381,24.06.2020,17:43:45,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.0,995.0,1.76,1.76,1.71,1.72,7.33,7.35,4.15,4.23,-1447.88,2983.91,0.0,0.0,-14.75,5764.1,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.57,0.0,3.56,7.14,7.13,0.01,0.0,0.0,0.0,0.0,7.14,7.13,0.01,0.0,40.0
2382,24.06.2020,17:43:48,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.99,1495.0,2.61,2.6,2.57,2.56,7.25,7.22,4.15,4.23,-1454.58,2983.86,0.0,0.0,-14.82,5765.09,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.56,0.0,3.56,7.13,7.13,0.01,0.0,0.0,0.0,0.0,7.13,7.13,0.01,0.0,40.0
2383,24.06.2020,17:43:51,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.98,1995.0,3.46,3.46,3.42,3.41,7.2,7.2,4.15,4.22,-1455.96,2983.88,0.0,0.0,-14.84,5764.6,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.56,0.0,3.56,7.11,7.13,0.01,0.0,0.0,0.0,0.0,7.11,7.13,0.01,0.0,40.0
2384,24.06.2020,17:43:55,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.97,499.2,0.88,0.88,0.84,0.83,7.35,7.29,4.15,4.43,-1252.86,3008.24,0.0,0.0,-12.73,5243.63,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.49,0.0,3.48,6.99,6.97,0.01,0.0,0.0,0.0,0.0,6.99,6.97,0.01,0.0,40.0
2385,24.06.2020,17:43:59,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.98,995.0,1.72,1.71,1.67,1.67,7.16,7.15,4.15,4.44,-1237.65,3018.27,0.0,0.0,-12.58,5029.09,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.49,0.0,3.48,6.97,6.97,0.01,0.0,0.0,0.0,0.0,6.97,6.97,0.01,0.0,40.0
2386,24.06.2020,17:44:02,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.97,1495.0,2.55,2.55,2.51,2.5,7.09,7.07,4.15,4.43,-1243.78,3018.24,0.0,0.0,-12.64,5029.66,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.48,0.0,3.48,6.97,6.97,0.01,0.0,0.0,0.0,0.0,6.97,6.97,0.01,0.0,40.0
2387,24.06.2020,17:44:06,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.97,1995.0,3.38,3.37,3.34,3.33,7.03,7.02,4.15,4.43,-1242.84,3018.19,0.0,0.0,-12.63,5030.82,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.47,0.0,3.48,6.94,6.97,0.01,0.0,0.0,0.0,0.0,6.94,6.97,0.01,0.0,40.0
2388,24.06.2020,17:44:09,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.94,499.2,0.83,0.83,0.79,0.78,6.93,6.87,4.15,5.06,-630.28,3083.97,0.0,0.0,-6.38,3623.79,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.28,0.01,3.26,6.56,6.52,0.01,0.0,0.0,0.0,0.0,6.56,6.52,0.01,0.0,40.0
2389,24.06.2020,17:44:13,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.97,995.0,1.61,1.61,1.56,1.57,6.71,6.73,4.15,5.07,-613.26,3094.23,0.0,0.0,-6.21,3404.39,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.26,0.01,3.26,6.53,6.52,0.01,0.0,0.0,0.0,0.0,6.53,6.52,0.01,0.0,40.0
2390,24.06.2020,17:44:17,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.97,1495.0,2.39,2.38,2.34,2.33,6.62,6.61,4.15,5.07,-615.51,3094.13,0.0,0.0,-6.23,3406.61,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.25,0.01,3.26,6.5,6.52,0.01,0.0,0.0,0.0,0.0,6.5,6.52,0.01,0.0,40.0
2391,24.06.2020,17:44:20,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.97,1995.0,3.17,3.18,3.13,3.13,6.6,6.61,4.15,5.07,-618.27,3094.17,0.0,0.0,-6.26,3405.66,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.26,0.01,3.26,6.51,6.52,0.01,0.0,0.0,0.0,0.0,6.51,6.52,0.01,0.0,40.0
2392,24.06.2020,17:44:23,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),27.0,499.2,0.79,0.78,0.74,0.74,6.55,6.51,4.15,5.71,7.56,3159.73,0.0,0.0,-0.01,2003.52,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.09,0.01,3.07,6.18,6.14,0.01,0.0,0.0,0.0,0.0,6.18,6.14,0.01,0.0,40.0
2393,24.06.2020,17:44:28,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.98,995.0,1.52,1.51,1.47,1.47,6.33,6.31,4.15,5.7,19.64,3170.16,0.0,0.0,0.11,1780.29,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.07,0.01,3.07,6.15,6.14,0.01,0.0,0.0,0.0,0.0,6.15,6.14,0.01,0.0,40.0
2394,24.06.2020,17:44:31,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.97,1495.0,2.25,2.25,2.21,2.2,6.26,6.24,4.15,5.7,12.32,3170.17,0.0,0.0,0.04,1780.22,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.07,0.01,3.07,6.14,6.14,0.01,0.0,0.0,0.0,0.0,6.14,6.14,0.01,0.0,40.0
2395,24.06.2020,17:44:34,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.96,1995.0,2.98,2.98,2.94,2.93,6.2,6.2,4.15,5.7,9.57,3170.15,0.0,0.0,0.01,1780.5,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.06,0.01,3.07,6.11,6.14,0.01,0.0,0.0,0.0,0.0,6.11,6.14,0.01,0.0,40.0
2396,24.06.2020,17:44:37,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.99,499.2,0.75,0.75,0.71,0.71,6.24,6.26,4.15,6.34,630.7,3232.4,0.0,0.0,6.09,449.1,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.94,0.01,2.92,5.87,5.83,0.02,0.0,0.0,0.0,0.0,5.87,5.83,0.02,0.0,40.0
2397,24.06.2020,17:44:42,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.97,995.0,1.45,1.44,1.4,1.39,6.04,6.01,4.15,6.34,644.97,3243.14,0.0,0.0,6.22,219.42,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.93,0.01,2.92,5.85,5.83,0.02,0.0,0.0,0.0,0.0,5.85,5.83,0.02,0.0,40.0
2398,24.06.2020,17:44:45,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.97,1495.0,2.14,2.13,2.09,2.09,5.94,5.93,4.15,6.34,641.28,3243.11,0.0,0.0,6.19,220.16,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.91,0.01,2.92,5.81,5.83,0.02,0.0,0.0,0.0,0.0,5.81,5.83,0.02,0.0,40.0
2399,24.06.2020,17:44:48,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.97,1995.0,2.83,2.83,2.79,2.78,5.89,5.88,4.15,6.34,641.97,3243.05,0.0,0.0,6.2,221.36,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.9,0.01,2.92,5.8,5.83,0.02,0.0,0.0,0.0,0.0,5.8,5.83,0.02,0.0,40.0
2400,24.06.2020,17:44:58,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,499.2,3.44,3.43,3.39,3.39,28.57,28.55,4.15,0.22,-5426.99,2462.57,0.0,0.0,-59.52,16914.71,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,14.1,0.06,13.93,28.2,27.86,0.12,0.0,0.0,0.0,0.0,28.2,27.86,0.12,0.0,41.0
2401,24.06.2020,17:45:02,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,995.0,6.72,6.73,6.68,6.69,28.05,28.08,4.15,0.22,-5426.93,2471.04,0.0,0.0,-59.52,16733.47,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.93,0.06,13.93,27.86,27.86,0.12,0.0,0.0,0.0,0.0,27.86,27.86,0.12,0.0,41.0
2402,24.06.2020,17:45:06,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,1495.0,10.04,10.03,9.99,9.98,27.86,27.84,4.15,0.22,-5425.43,2471.0,0.0,0.0,-59.5,16734.32,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.87,0.06,13.93,27.73,27.86,0.12,0.0,0.0,0.0,0.0,27.73,27.86,0.12,0.0,41.0
2403,24.06.2020,17:45:09,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,1995.0,13.33,13.33,13.28,13.28,27.73,27.72,4.15,0.22,-5425.68,2470.98,0.0,0.0,-59.51,16734.74,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.82,0.06,13.93,27.63,27.86,0.12,0.0,0.0,0.0,0.0,27.63,27.86,0.12,0.0,41.0
2404,24.06.2020,17:45:12,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.03,499.2,2.44,2.44,2.4,2.4,20.28,20.31,4.15,0.43,-5227.15,2481.48,0.0,0.0,-57.08,16510.28,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,9.96,0.02,9.91,19.91,19.82,0.04,0.0,0.0,0.0,0.0,19.91,19.82,0.04,0.0,41.0
2405,24.06.2020,17:45:17,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,995.0,4.81,4.8,4.76,4.75,20.06,20.02,4.15,0.43,-5219.88,2489.86,0.0,0.0,-56.99,16330.94,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,9.94,0.02,9.91,19.87,19.82,0.04,0.0,0.0,0.0,0.0,19.87,19.82,0.04,0.0,41.0
2406,24.06.2020,17:45:20,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,1495.0,7.17,7.16,7.12,7.11,19.9,19.88,4.15,0.43,-5222.39,2489.83,0.0,0.0,-57.02,16331.68,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,9.89,0.02,9.91,19.77,19.82,0.04,0.0,0.0,0.0,0.0,19.77,19.82,0.04,0.0,41.0
2407,24.06.2020,17:45:23,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,1995.0,9.53,9.53,9.49,9.49,19.82,19.83,4.15,0.43,-5219.57,2489.85,0.0,0.0,-56.99,16331.25,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,9.87,0.02,9.91,19.73,19.82,0.04,0.0,0.0,0.0,0.0,19.73,19.82,0.04,0.0,41.0
2408,24.06.2020,17:45:26,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,499.2,2.06,2.06,2.02,2.01,17.14,17.11,4.15,0.64,-5003.26,2517.07,0.0,0.0,-54.37,15748.99,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.39,0.01,8.37,16.77,16.74,0.02,0.0,0.0,0.0,0.0,16.77,16.74,0.02,0.0,41.0
2409,24.06.2020,17:45:31,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.04,995.0,4.06,4.06,4.02,4.02,16.94,16.95,4.15,0.64,-5001.39,2525.54,0.0,0.0,-54.35,15567.96,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.38,0.01,8.37,16.76,16.74,0.02,0.0,0.0,0.0,0.0,16.76,16.74,0.02,0.0,41.0
2410,24.06.2020,17:45:34,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.04,1495.0,6.07,6.07,6.03,6.02,16.86,16.84,4.15,0.64,-4999.07,2525.45,0.0,0.0,-54.32,15569.89,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.37,0.01,8.37,16.74,16.74,0.02,0.0,0.0,0.0,0.0,16.74,16.74,0.02,0.0,41.0
2411,24.06.2020,17:45:37,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.04,1995.0,8.07,8.07,8.03,8.02,16.8,16.78,4.15,0.64,-5000.13,2525.46,0.0,0.0,-54.34,15569.54,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.35,0.01,8.37,16.7,16.74,0.02,0.0,0.0,0.0,0.0,16.7,16.74,0.02,0.0,41.0
2412,24.06.2020,17:45:41,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.03,499.2,1.69,1.69,1.64,1.64,14.01,14.03,4.15,1.06,-4593.68,2566.57,0.0,0.0,-49.5,14690.28,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.82,0.01,6.81,13.65,13.61,0.01,0.0,0.0,0.0,0.0,13.65,13.61,0.01,0.0,41.0
2413,24.06.2020,17:45:45,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,995.0,3.31,3.31,3.27,3.27,13.81,13.82,4.15,1.06,-4586.86,2575.21,0.0,0.0,-49.42,14505.56,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.81,0.01,6.81,13.63,13.61,0.01,0.0,0.0,0.0,0.0,13.63,13.61,0.01,0.0,41.0
2414,24.06.2020,17:45:48,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,1495.0,4.94,4.93,4.9,4.89,13.72,13.69,4.15,1.06,-4592.8,2575.11,0.0,0.0,-49.49,14507.67,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.8,0.01,6.81,13.6,13.61,0.01,0.0,0.0,0.0,0.0,13.6,13.61,0.01,0.0,41.0
2415,24.06.2020,17:45:52,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,1995.0,6.57,6.56,6.53,6.52,13.68,13.65,4.15,1.06,-4593.12,2575.16,0.0,0.0,-49.49,14506.65,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.79,0.01,6.81,13.58,13.61,0.01,0.0,0.0,0.0,0.0,13.58,13.61,0.01,0.0,41.0
2416,24.06.2020,17:45:55,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,499.2,1.56,1.56,1.51,1.51,12.96,12.95,4.15,1.28,-4376.87,2604.23,0.0,0.0,-46.95,13884.72,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.3,0.01,6.28,12.59,12.55,0.02,0.0,0.0,0.0,0.0,12.59,12.55,0.02,0.0,41.0
2417,24.06.2020,17:45:59,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.02,995.0,3.06,3.06,3.01,3.01,12.76,12.76,4.15,1.27,-4377.5,2612.89,0.0,0.0,-46.96,13699.57,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.29,0.01,6.28,12.57,12.55,0.02,0.0,0.0,0.0,0.0,12.57,12.55,0.02,0.0,41.0
2418,24.06.2020,17:46:03,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,1495.0,4.56,4.56,4.51,4.51,12.66,12.65,4.15,1.27,-4376.12,2612.95,0.0,0.0,-46.94,13698.3,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.27,0.01,6.28,12.53,12.55,0.02,0.0,0.0,0.0,0.0,12.53,12.55,0.02,0.0,41.0
2419,24.06.2020,17:46:06,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,1995.0,6.06,6.06,6.01,6.01,12.6,12.61,4.15,1.28,-4371.74,2612.86,0.0,0.0,-46.89,13700.28,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.25,0.01,6.28,12.5,12.55,0.02,0.0,0.0,0.0,0.0,12.5,12.55,0.02,0.0,41.0
2420,24.06.2020,17:46:09,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.01,499.2,1.31,1.32,1.27,1.27,10.9,10.94,4.15,1.91,-3758.18,2677.83,0.0,0.0,-39.83,12310.65,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.27,0.01,5.24,10.54,10.48,0.02,0.0,0.0,0.0,0.0,10.54,10.48,0.02,0.0,41.0
2421,24.06.2020,17:46:14,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.0,995.0,2.56,2.56,2.51,2.51,10.67,10.66,4.15,1.9,-3750.23,2686.85,0.0,0.0,-39.74,12117.62,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.24,0.01,5.24,10.48,10.48,0.02,0.0,0.0,0.0,0.0,10.48,10.48,0.02,0.0,41.0
2422,24.06.2020,17:46:17,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.01,1495.0,3.81,3.81,3.77,3.77,10.59,10.59,4.15,1.91,-3753.8,2686.84,0.0,0.0,-39.78,12117.9,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.23,0.01,5.24,10.47,10.48,0.02,0.0,0.0,0.0,0.0,10.47,10.48,0.02,0.0,41.0
2423,24.06.2020,17:46:20,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,1995.0,5.06,5.06,5.02,5.02,10.53,10.53,4.15,1.91,-3751.73,2686.78,0.0,0.0,-39.75,12119.16,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.22,0.01,5.24,10.44,10.48,0.02,0.0,0.0,0.0,0.0,10.44,10.48,0.02,0.0,41.0
2424,24.06.2020,17:46:23,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.03,499.2,1.25,1.24,1.2,1.2,10.37,10.34,4.15,2.12,-3540.68,2714.55,0.0,0.0,-37.37,11525.25,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.0,0.01,4.98,10.01,9.96,0.02,0.0,0.0,0.0,0.0,10.01,9.96,0.02,0.0,41.0
2425,24.06.2020,17:46:28,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.0,995.0,2.43,2.44,2.39,2.4,10.14,10.19,4.15,2.11,-3540.93,2723.74,0.0,0.0,-37.37,11328.63,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,4.98,0.01,4.98,9.95,9.96,0.02,0.0,0.0,0.0,0.0,9.95,9.96,0.02,0.0,41.0
2426,24.06.2020,17:46:31,Referenz II o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.01,1495.0,3.63,3.62,3.58,3.57,10.07,10.05,4.15,2.12,-3538.24,2723.65,0.0,0.0,-37.34,11330.49,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,4.97,0.01,4.98,9.95,9.96,0.02,0.0,0.0,0.0,0.0,9.95,9.96,0.02,0.0,41.0
